Processing 5 nonces with 1 workers...
[nonce 0]: /usr/local/bin/tig-runtime '{"algorithm_id":"","challenge_id":"c001","track_id":"n_vars=5000,ratio=4267","block_id":"","player_id":""}' rand_hash 0 ./tig-algorithms/lib/satisfiability/amd64/sat_vanguard.so --fuel 5000000000000 --output /tmp/tmpspbj_e24
#processing: 1, #finished: 0, #invalid: 0, elapsed: 48.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 48.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 49.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 49.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 50.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 50.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 51.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 51.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 52.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 52.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 53.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 53.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 54.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 54.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 55.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 55.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 56.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 56.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 57.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 57.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 58.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 58.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 59.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 59.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 60.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 60.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 61.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 61.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 62.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 62.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 63.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 63.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 64.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 64.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 65.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 65.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 66.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 66.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 67.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 67.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 68.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 68.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 69.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 69.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 70.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 70.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 71.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 71.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 72.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 72.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 73.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 73.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 74.02s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 74.52s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 75.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 75.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 76.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 76.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 77.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 77.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 78.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 78.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 79.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 79.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 80.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 80.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 81.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 81.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 82.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 82.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 83.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 83.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 84.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 84.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 85.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 85.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 86.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 86.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 87.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 87.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 88.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 88.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 89.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 89.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 90.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 90.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 91.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 91.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 92.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 92.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 93.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 93.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 94.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 94.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 95.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 95.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 96.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 96.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 97.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 97.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 98.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 98.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 99.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 99.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 100.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 100.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 101.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 101.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 102.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 102.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 103.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 103.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 104.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 104.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 105.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 105.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 106.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 106.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 107.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 107.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 108.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 108.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 109.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 109.53s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 110.03s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 110.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 111.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 111.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 112.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 112.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 113.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 113.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 114.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 114.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 115.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 115.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 116.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 116.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 117.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 117.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 118.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 118.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 119.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 119.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 120.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 120.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 121.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 121.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 122.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 122.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 123.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 123.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 124.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 124.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 125.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 125.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 126.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 126.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 127.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 127.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 128.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 128.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 129.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 129.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 130.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 130.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 131.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 131.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 132.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 132.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 133.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 133.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 134.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 134.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 135.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 135.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 136.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 136.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 137.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 137.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 138.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 138.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 139.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 139.54s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 140.04s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 140.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 141.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 141.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 142.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 142.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 143.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 143.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 144.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 144.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 145.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 145.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 146.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 146.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 147.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 147.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 148.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 148.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 149.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 149.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 150.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 150.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 151.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 151.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 152.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 152.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 153.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 153.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 154.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 154.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 155.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 155.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 156.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 156.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 157.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 157.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 158.05s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 158.55s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 159.05s, avg_quality: 0       
